dataset,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,alpha,beta,T,h,rho,lr,lam_sparse,epochs,batch_size,k_min,k_max,k_n_init,best_k,modularity,time_seconds,rank_ascending,rank_descending,rank_pct,modularity_minmax,relative_gap_to_best,score_sigmoid_01,score_sigmoid_signed,label_top_q,label_bottom_q,score_extreme_01,score_extreme_signed,run_name,is_best_for_dataset,source_score_file,pred_score,pred_rank_desc
football,-0.683771927,0.050963675,-1.115338092,-0.316199681,-1.089199103,1.174524898,0.919392606,2.574165618,-0.550626139,2.020255807,0.11276355,-0.401540622,0.745302001,1.049509811,0.162099816,-0.053871999,0.215683304,-0.159896951,-0.167636334,0.007956357,-0.146473546,0.085910568,0.081705355,0.012791958,-0.017719026,-0.012091351,8.11e-05,0.002488994,-0.000150827,-0.000281052,9.8e-05,4.15e-05,-1.36e-07,3.19e-17,0.9,0.09999999999999998,8,32,0.05,0.01,0.00033,600,16,2,14,10,11,0.5907898203417467,152.3850205452181,626.5,94.5,0.8699582753824756,0.9879826175582742,0.01201738243956154,0.9883358127724953,0.9766716255449905,0,0,0.9883358127724953,0.9766716255449905,full_param_grid_football_a0.9_T08_h032_rho0.050_lr0.01_lam0.000330_bs16_ep600,False,football_score.xlsx,0.6843505576797243,64.0
football,-0.683771927,0.050963675,-1.115338092,-0.316199681,-1.089199103,1.174524898,0.919392606,2.574165618,-0.550626139,2.020255807,0.11276355,-0.401540622,0.745302001,1.049509811,0.162099816,-0.053871999,0.215683304,-0.159896951,-0.167636334,0.007956357,-0.146473546,0.085910568,0.081705355,0.012791958,-0.017719026,-0.012091351,8.11e-05,0.002488994,-0.000150827,-0.000281052,9.8e-05,4.15e-05,-1.36e-07,3.19e-17,0.9,0.09999999999999998,6,16,0.05,0.01,0.00066,600,16,2,14,10,10,0.5833304503564631,111.7631066320464,348.0,373.0,0.4826147426981919,0.9718384896032798,0.02816151039455598,0.4480325755954374,-0.1039348488091253,0,0,0.4480325755954374,-0.1039348488091253,full_param_grid_football_a0.9_T06_h016_rho0.050_lr0.01_lam0.000660_bs16_ep600,False,football_score.xlsx,0.6811344047114102,65.0
football,-0.683771927,0.050963675,-1.115338092,-0.316199681,-1.089199103,1.174524898,0.919392606,2.574165618,-0.550626139,2.020255807,0.11276355,-0.401540622,0.745302001,1.049509811,0.162099816,-0.053871999,0.215683304,-0.159896951,-0.167636334,0.007956357,-0.146473546,0.085910568,0.081705355,0.012791958,-0.017719026,-0.012091351,8.11e-05,0.002488994,-0.000150827,-0.000281052,9.8e-05,4.15e-05,-1.36e-07,3.19e-17,0.7,0.3,6,16,0.05,0.01,0.00066,600,16,2,14,10,9,0.5859237989296547,106.6100747948512,431.0,290.0,0.5980528511821975,0.9774512090796038,0.02254879091823198,0.7643420869364361,0.5286841738728723,0,0,0.7643420869364361,0.5286841738728723,full_param_grid_football_a0.7_T06_h016_rho0.050_lr0.01_lam0.000660_bs16_ep600,False,football_score.xlsx,0.68091338880245,66.0
football,-0.683771927,0.050963675,-1.115338092,-0.316199681,-1.089199103,1.174524898,0.919392606,2.574165618,-0.550626139,2.020255807,0.11276355,-0.401540622,0.745302001,1.049509811,0.162099816,-0.053871999,0.215683304,-0.159896951,-0.167636334,0.007956357,-0.146473546,0.085910568,0.081705355,0.012791958,-0.017719026,-0.012091351,8.11e-05,0.002488994,-0.000150827,-0.000281052,9.8e-05,4.15e-05,-1.36e-07,3.19e-17,0.9,0.09999999999999998,8,48,0.05,0.01,0.0001,600,32,2,14,10,10,0.569001168270926,82.88491857424378,172.0,549.0,0.2378303198887343,0.9408259826558409,0.05917401734199483,0.04124774890499155,-0.9175045021900169,0,0,0.04124774890499155,-0.9175045021900169,full_param_grid_football_a0.9_T08_h048_rho0.050_lr0.01_lam0.000100_bs32_ep600,False,football_score.xlsx,0.6801223582262088,67.0
football,-0.683771927,0.050963675,-1.115338092,-0.316199681,-1.089199103,1.174524898,0.919392606,2.574165618,-0.550626139,2.020255807,0.11276355,-0.401540622,0.745302001,1.049509811,0.162099816,-0.053871999,0.215683304,-0.159896951,-0.167636334,0.007956357,-0.146473546,0.085910568,0.081705355,0.012791958,-0.017719026,-0.012091351,8.11e-05,0.002488994,-0.000150827,-0.000281052,9.8e-05,4.15e-05,-1.36e-07,3.19e-17,0.9,0.09999999999999998,8,32,0.05,0.01,0.00066,600,16,2,14,10,12,0.5842525594181474,152.1797266700305,375.0,346.0,0.5201668984700973,0.9738341871902958,0.02616581280753998,0.5602071441354285,0.120414288270857,0,0,0.5602071441354285,0.120414288270857,full_param_grid_football_a0.9_T08_h032_rho0.050_lr0.01_lam0.000660_bs16_ep600,False,football_score.xlsx,0.6792673667690511,68.0
football,-0.683771927,0.050963675,-1.115338092,-0.316199681,-1.089199103,1.174524898,0.919392606,2.574165618,-0.550626139,2.020255807,0.11276355,-0.401540622,0.745302001,1.049509811,0.162099816,-0.053871999,0.215683304,-0.159896951,-0.167636334,0.007956357,-0.146473546,0.085910568,0.081705355,0.012791958,-0.017719026,-0.012091351,8.11e-05,0.002488994,-0.000150827,-0.000281052,9.8e-05,4.15e-05,-1.36e-07,3.19e-17,0.9,0.09999999999999998,8,32,0.05,0.02,0.0001,600,16,2,14,10,12,0.5903281005085511,157.2545470977202,607.5,113.5,0.8435326842837274,0.986983328867517,0.01301667113031873,0.984052736011916,0.968105472023832,0,0,0.984052736011916,0.968105472023832,full_param_grid_football_a0.9_T08_h032_rho0.050_lr0.02_lam0.000100_bs16_ep600,False,football_score.xlsx,0.6724518940377061,69.0
football,-0.683771927,0.050963675,-1.115338092,-0.316199681,-1.089199103,1.174524898,0.919392606,2.574165618,-0.550626139,2.020255807,0.11276355,-0.401540622,0.745302001,1.049509811,0.162099816,-0.053871999,0.215683304,-0.159896951,-0.167636334,0.007956357,-0.146473546,0.085910568,0.081705355,0.012791958,-0.017719026,-0.012091351,8.11e-05,0.002488994,-0.000150827,-0.000281052,9.8e-05,4.15e-05,-1.36e-07,3.19e-17,0.5,0.5,6,48,0.05,0.01,0.0001,600,32,2,14,10,8,0.5946632106427011,57.71211016131565,705.0,16.0,0.9791376912378303,0.9963656993415364,0.003634300656299319,0.9968262173093476,0.9936524346186952,1,0,0.999206554327337,0.9984131086546738,full_param_grid_football_a0.5_T06_h048_rho0.050_lr0.01_lam0.000100_bs32_ep600,False,football_score.xlsx,0.6719822617227604,70.0
football,-0.683771927,0.050963675,-1.115338092,-0.316199681,-1.089199103,1.174524898,0.919392606,2.574165618,-0.550626139,2.020255807,0.11276355,-0.401540622,0.745302001,1.049509811,0.162099816,-0.053871999,0.215683304,-0.159896951,-0.167636334,0.007956357,-0.146473546,0.085910568,0.081705355,0.012791958,-0.017719026,-0.012091351,8.11e-05,0.002488994,-0.000150827,-0.000281052,9.8e-05,4.15e-05,-1.36e-07,3.19e-17,0.7,0.3,8,16,0.05,0.01,0.00033,600,16,2,14,10,10,0.582886028384454,148.1156416442245,339.5,381.5,0.4707927677329625,0.9708766382409957,0.02912336175684007,0.413264381433054,-0.173471237133892,0,0,0.413264381433054,-0.173471237133892,full_param_grid_football_a0.7_T08_h016_rho0.050_lr0.01_lam0.000330_bs16_ep600,False,football_score.xlsx,0.6711549961846126,71.0
football,-0.683771927,0.050963675,-1.115338092,-0.316199681,-1.089199103,1.174524898,0.919392606,2.574165618,-0.550626139,2.020255807,0.11276355,-0.401540622,0.745302001,1.049509811,0.162099816,-0.053871999,0.215683304,-0.159896951,-0.167636334,0.007956357,-0.146473546,0.085910568,0.081705355,0.012791958,-0.017719026,-0.012091351,8.11e-05,0.002488994,-0.000150827,-0.000281052,9.8e-05,4.15e-05,-1.36e-07,3.19e-17,0.7,0.3,6,32,0.05,0.01,0.0001,600,16,2,14,10,12,0.5900021023554306,106.884016205091,586.5,134.5,0.8143254520166898,0.986277779215542,0.01372222078229371,0.9775092891999483,0.9550185783998966,0,0,0.9775092891999483,0.9550185783998966,full_param_grid_football_a0.7_T06_h032_rho0.050_lr0.01_lam0.000100_bs16_ep600,False,football_score.xlsx,0.6708347247621356,72.0
football,-0.683771927,0.050963675,-1.115338092,-0.316199681,-1.089199103,1.174524898,0.919392606,2.574165618,-0.550626139,2.020255807,0.11276355,-0.401540622,0.745302001,1.049509811,0.162099816,-0.053871999,0.215683304,-0.159896951,-0.167636334,0.007956357,-0.146473546,0.085910568,0.081705355,0.012791958,-0.017719026,-0.012091351,8.11e-05,0.002488994,-0.000150827,-0.000281052,9.8e-05,4.15e-05,-1.36e-07,3.19e-17,0.7,0.3,6,48,0.05,0.02,0.0001,600,32,2,14,10,10,0.5903227780897248,56.26615869393572,604.0,117.0,0.8386648122392212,0.9869718096895259,0.0130281903083099,0.9831096423547493,0.9662192847094986,0,0,0.9831096423547493,0.9662192847094986,full_param_grid_football_a0.7_T06_h048_rho0.050_lr0.02_lam0.000100_bs32_ep600,False,football_score.xlsx,0.6658164760611557,73.0
football,-0.683771927,0.050963675,-1.115338092,-0.316199681,-1.089199103,1.174524898,0.919392606,2.574165618,-0.550626139,2.020255807,0.11276355,-0.401540622,0.745302001,1.049509811,0.162099816,-0.053871999,0.215683304,-0.159896951,-0.167636334,0.007956357,-0.146473546,0.085910568,0.081705355,0.012791958,-0.017719026,-0.012091351,8.11e-05,0.002488994,-0.000150827,-0.000281052,9.8e-05,4.15e-05,-1.36e-07,3.19e-17,0.9,0.09999999999999998,10,32,0.05,0.01,0.0001,600,32,2,14,10,12,0.5903281005085511,105.0876303128898,607.5,113.5,0.8435326842837274,0.986983328867517,0.01301667113031873,0.984052736011916,0.968105472023832,0,0,0.984052736011916,0.968105472023832,full_param_grid_football_a0.9_T10_h032_rho0.050_lr0.01_lam0.000100_bs32_ep600,False,football_score.xlsx,0.6650920262778487,74.0
football,-0.683771927,0.050963675,-1.115338092,-0.316199681,-1.089199103,1.174524898,0.919392606,2.574165618,-0.550626139,2.020255807,0.11276355,-0.401540622,0.745302001,1.049509811,0.162099816,-0.053871999,0.215683304,-0.159896951,-0.167636334,0.007956357,-0.146473546,0.085910568,0.081705355,0.012791958,-0.017719026,-0.012091351,8.11e-05,0.002488994,-0.000150827,-0.000281052,9.8e-05,4.15e-05,-1.36e-07,3.19e-17,0.9,0.09999999999999998,6,16,0.05,0.01,0.00033,600,16,2,14,10,10,0.5906274865675396,106.7991619938985,615.0,106.0,0.8539638386648123,0.9876312826295355,0.01236871736830031,0.9859025844395163,0.9718051688790326,0,0,0.9859025844395163,0.9718051688790326,full_param_grid_football_a0.9_T06_h016_rho0.050_lr0.01_lam0.000330_bs16_ep600,False,football_score.xlsx,0.6636523999230476,75.0
football,-0.683771927,0.050963675,-1.115338092,-0.316199681,-1.089199103,1.174524898,0.919392606,2.574165618,-0.550626139,2.020255807,0.11276355,-0.401540622,0.745302001,1.049509811,0.162099816,-0.053871999,0.215683304,-0.159896951,-0.167636334,0.007956357,-0.146473546,0.085910568,0.081705355,0.012791958,-0.017719026,-0.012091351,8.11e-05,0.002488994,-0.000150827,-0.000281052,9.8e-05,4.15e-05,-1.36e-07,3.19e-17,0.7,0.3,8,16,0.05,0.01,0.0001,600,32,2,14,10,10,0.5911890017537305,79.99520886875689,641.5,79.5,0.8908205841446454,0.9888465559076303,0.01115344409020549,0.9908955606863261,0.9817911213726522,0,0,0.9908955606863261,0.9817911213726522,full_param_grid_football_a0.7_T08_h016_rho0.050_lr0.01_lam0.000100_bs32_ep600,False,football_score.xlsx,0.6572269589070011,76.0
football,-0.683771927,0.050963675,-1.115338092,-0.316199681,-1.089199103,1.174524898,0.919392606,2.574165618,-0.550626139,2.020255807,0.11276355,-0.401540622,0.745302001,1.049509811,0.162099816,-0.053871999,0.215683304,-0.159896951,-0.167636334,0.007956357,-0.146473546,0.085910568,0.081705355,0.012791958,-0.017719026,-0.012091351,8.11e-05,0.002488994,-0.000150827,-0.000281052,9.8e-05,4.15e-05,-1.36e-07,3.19e-17,0.9,0.09999999999999998,10,16,0.05,0.01,0.00033,600,32,2,14,10,9,0.5833983111964988,102.1059829806909,350.0,371.0,0.4853963838664812,0.9719853591226668,0.02801464087516895,0.4563009285069881,-0.08739814298602377,0,0,0.4563009285069881,-0.08739814298602377,full_param_grid_football_a0.9_T10_h016_rho0.050_lr0.01_lam0.000330_bs32_ep600,False,football_score.xlsx,0.6493315232728201,77.0
football,-0.683771927,0.050963675,-1.115338092,-0.316199681,-1.089199103,1.174524898,0.919392606,2.574165618,-0.550626139,2.020255807,0.11276355,-0.401540622,0.745302001,1.049509811,0.162099816,-0.053871999,0.215683304,-0.159896951,-0.167636334,0.007956357,-0.146473546,0.085910568,0.081705355,0.012791958,-0.017719026,-0.012091351,8.11e-05,0.002488994,-0.000150827,-0.000281052,9.8e-05,4.15e-05,-1.36e-07,3.19e-17,0.7,0.3,6,48,0.05,0.02,0.00033,600,16,2,14,10,12,0.5835353634812819,106.993748488836,357.0,364.0,0.4951321279554937,0.9722819779559501,0.0277180220418857,0.4854005350486903,-0.02919892990261941,0,0,0.4854005350486903,-0.02919892990261941,full_param_grid_football_a0.7_T06_h048_rho0.050_lr0.02_lam0.000330_bs16_ep600,False,football_score.xlsx,0.6477696431668529,78.0
football,-0.683771927,0.050963675,-1.115338092,-0.316199681,-1.089199103,1.174524898,0.919392606,2.574165618,-0.550626139,2.020255807,0.11276355,-0.401540622,0.745302001,1.049509811,0.162099816,-0.053871999,0.215683304,-0.159896951,-0.167636334,0.007956357,-0.146473546,0.085910568,0.081705355,0.012791958,-0.017719026,-0.012091351,8.11e-05,0.002488994,-0.000150827,-0.000281052,9.8e-05,4.15e-05,-1.36e-07,3.19e-17,0.7,0.3,8,16,0.05,0.02,0.00033,600,16,2,14,10,10,0.5832359774222934,146.6819174108095,347.0,374.0,0.4812239221140473,0.9716340241939316,0.02836597580390412,0.4439088590021611,-0.1121822819956778,0,0,0.4439088590021611,-0.1121822819956778,full_param_grid_football_a0.7_T08_h016_rho0.050_lr0.02_lam0.000330_bs16_ep600,False,football_score.xlsx,0.6428788042041345,79.0
football,-0.683771927,0.050963675,-1.115338092,-0.316199681,-1.089199103,1.174524898,0.919392606,2.574165618,-0.550626139,2.020255807,0.11276355,-0.401540622,0.745302001,1.049509811,0.162099816,-0.053871999,0.215683304,-0.159896951,-0.167636334,0.007956357,-0.146473546,0.085910568,0.081705355,0.012791958,-0.017719026,-0.012091351,8.11e-05,0.002488994,-0.000150827,-0.000281052,9.8e-05,4.15e-05,-1.36e-07,3.19e-17,0.9,0.09999999999999998,8,32,0.05,0.01,0.00033,600,32,2,14,10,11,0.5846490796207183,81.37437037285417,386.0,335.0,0.5354659248956884,0.974692365950657,0.02530763404717879,0.6048203735654939,0.2096407471309878,0,0,0.6048203735654939,0.2096407471309878,full_param_grid_football_a0.9_T08_h032_rho0.050_lr0.01_lam0.000330_bs32_ep600,False,football_score.xlsx,0.6418502083495571,80.0
football,-0.683771927,0.050963675,-1.115338092,-0.316199681,-1.089199103,1.174524898,0.919392606,2.574165618,-0.550626139,2.020255807,0.11276355,-0.401540622,0.745302001,1.049509811,0.162099816,-0.053871999,0.215683304,-0.159896951,-0.167636334,0.007956357,-0.146473546,0.085910568,0.081705355,0.012791958,-0.017719026,-0.012091351,8.11e-05,0.002488994,-0.000150827,-0.000281052,9.8e-05,4.15e-05,-1.36e-07,3.19e-17,0.5,0.5,6,16,0.05,0.01,0.0001,600,32,2,14,10,12,0.5900021023554306,56.97808432905003,586.5,134.5,0.8143254520166898,0.986277779215542,0.01372222078229371,0.9775092891999483,0.9550185783998966,0,0,0.9775092891999483,0.9550185783998966,full_param_grid_football_a0.5_T06_h016_rho0.050_lr0.01_lam0.000100_bs32_ep600,False,football_score.xlsx,0.6418274350841995,81.0
football,-0.683771927,0.050963675,-1.115338092,-0.316199681,-1.089199103,1.174524898,0.919392606,2.574165618,-0.550626139,2.020255807,0.11276355,-0.401540622,0.745302001,1.049509811,0.162099816,-0.053871999,0.215683304,-0.159896951,-0.167636334,0.007956357,-0.146473546,0.085910568,0.081705355,0.012791958,-0.017719026,-0.012091351,8.11e-05,0.002488994,-0.000150827,-0.000281052,9.8e-05,4.15e-05,-1.36e-07,3.19e-17,0.9,0.09999999999999998,8,16,0.05,0.01,0.00066,600,32,2,14,10,10,0.5919567606694476,79.02036268496886,650.0,71.0,0.9026425591098748,0.9905081973328952,0.009491802664940551,0.9920901935319747,0.9841803870639494,0,0,0.9920901935319747,0.9841803870639494,full_param_grid_football_a0.9_T08_h016_rho0.050_lr0.01_lam0.000660_bs32_ep600,False,football_score.xlsx,0.6340418466287284,82.0
football,-0.683771927,0.050963675,-1.115338092,-0.316199681,-1.089199103,1.174524898,0.919392606,2.574165618,-0.550626139,2.020255807,0.11276355,-0.401540622,0.745302001,1.049509811,0.162099816,-0.053871999,0.215683304,-0.159896951,-0.167636334,0.007956357,-0.146473546,0.085910568,0.081705355,0.012791958,-0.017719026,-0.012091351,8.11e-05,0.002488994,-0.000150827,-0.000281052,9.8e-05,4.15e-05,-1.36e-07,3.19e-17,0.9,0.09999999999999998,6,48,0.05,0.01,0.00066,600,32,2,14,10,11,0.5783220542407645,59.26112147793174,255.0,466.0,0.3532684283727399,0.960998943113341,0.03900105688449482,0.1466928199802208,-0.7066143600395585,0,0,0.1466928199802208,-0.7066143600395585,full_param_grid_football_a0.9_T06_h048_rho0.050_lr0.01_lam0.000660_bs32_ep600,False,football_score.xlsx,0.6340371384939647,83.0
football,-0.683771927,0.050963675,-1.115338092,-0.316199681,-1.089199103,1.174524898,0.919392606,2.574165618,-0.550626139,2.020255807,0.11276355,-0.401540622,0.745302001,1.049509811,0.162099816,-0.053871999,0.215683304,-0.159896951,-0.167636334,0.007956357,-0.146473546,0.085910568,0.081705355,0.012791958,-0.017719026,-0.012091351,8.11e-05,0.002488994,-0.000150827,-0.000281052,9.8e-05,4.15e-05,-1.36e-07,3.19e-17,0.9,0.09999999999999998,6,16,0.05,0.02,0.01,600,16,2,14,10,12,0.5870468293020388,107.160012006294,482.0,239.0,0.6689847009735744,0.9798817556357985,0.02011824436203728,0.8836868270446887,0.7673736540893774,0,0,0.8836868270446887,0.7673736540893774,full_param_grid_football_a0.9_T06_h016_rho0.050_lr0.02_lam0.010000_bs16_ep600,False,football_score.xlsx,0.6327304967538611,84.0
football,-0.683771927,0.050963675,-1.115338092,-0.316199681,-1.089199103,1.174524898,0.919392606,2.574165618,-0.550626139,2.020255807,0.11276355,-0.401540622,0.745302001,1.049509811,0.162099816,-0.053871999,0.215683304,-0.159896951,-0.167636334,0.007956357,-0.146473546,0.085910568,0.081705355,0.012791958,-0.017719026,-0.012091351,8.11e-05,0.002488994,-0.000150827,-0.000281052,9.8e-05,4.15e-05,-1.36e-07,3.19e-17,0.7,0.3,8,48,0.05,0.01,0.00033,600,32,2,14,10,9,0.5715066969334814,79.28632872598246,186.0,535.0,0.2573018080667594,0.9462486356953074,0.05375136430252846,0.05154504053661018,-0.8969099189267796,0,0,0.05154504053661019,-0.8969099189267796,full_param_grid_football_a0.7_T08_h048_rho0.050_lr0.01_lam0.000330_bs32_ep600,False,football_score.xlsx,0.6315632101657749,85.0
football,-0.683771927,0.050963675,-1.115338092,-0.316199681,-1.089199103,1.174524898,0.919392606,2.574165618,-0.550626139,2.020255807,0.11276355,-0.401540622,0.745302001,1.049509811,0.162099816,-0.053871999,0.215683304,-0.159896951,-0.167636334,0.007956357,-0.146473546,0.085910568,0.081705355,0.012791958,-0.017719026,-0.012091351,8.11e-05,0.002488994,-0.000150827,-0.000281052,9.8e-05,4.15e-05,-1.36e-07,3.19e-17,0.7,0.3,8,48,0.05,0.01,0.00066,600,32,2,14,10,11,0.5783446745207768,80.37745845038444,256.0,465.0,0.3546592489568846,0.961047899619804,0.03895210037803176,0.1487942983867347,-0.7024114032265305,0,0,0.1487942983867347,-0.7024114032265305,full_param_grid_football_a0.7_T08_h048_rho0.050_lr0.01_lam0.000660_bs32_ep600,False,football_score.xlsx,0.6309521717696918,86.0
football,-0.683771927,0.050963675,-1.115338092,-0.316199681,-1.089199103,1.174524898,0.919392606,2.574165618,-0.550626139,2.020255807,0.11276355,-0.401540622,0.745302001,1.049509811,0.162099816,-0.053871999,0.215683304,-0.159896951,-0.167636334,0.007956357,-0.146473546,0.085910568,0.081705355,0.012791958,-0.017719026,-0.012091351,8.11e-05,0.002488994,-0.000150827,-0.000281052,9.8e-05,4.15e-05,-1.36e-07,3.19e-17,0.5,0.5,6,48,0.05,0.01,0.00066,600,16,2,14,10,11,0.5911371081701732,106.4869862059131,639.0,82.0,0.8873435326842837,0.9887342439222153,0.01126575607562045,0.990511325702449,0.9810226514048981,0,0,0.990511325702449,0.9810226514048981,full_param_grid_football_a0.5_T06_h048_rho0.050_lr0.01_lam0.000660_bs16_ep600,False,football_score.xlsx,0.6278269594283943,87.0
football,-0.683771927,0.050963675,-1.115338092,-0.316199681,-1.089199103,1.174524898,0.919392606,2.574165618,-0.550626139,2.020255807,0.11276355,-0.401540622,0.745302001,1.049509811,0.162099816,-0.053871999,0.215683304,-0.159896951,-0.167636334,0.007956357,-0.146473546,0.085910568,0.081705355,0.012791958,-0.017719026,-0.012091351,8.11e-05,0.002488994,-0.000150827,-0.000281052,9.8e-05,4.15e-05,-1.36e-07,3.19e-17,0.7,0.3,8,32,0.05,0.01,0.0001,600,32,2,14,10,11,0.5872304527515516,80.05978100281209,490.0,231.0,0.6801112656467315,0.9802791672765029,0.01972083272133287,0.8967232666628473,0.7934465333256946,0,0,0.8967232666628473,0.7934465333256946,full_param_grid_football_a0.7_T08_h032_rho0.050_lr0.01_lam0.000100_bs32_ep600,False,football_score.xlsx,0.6275400269390993,88.0
football,-0.683771927,0.050963675,-1.115338092,-0.316199681,-1.089199103,1.174524898,0.919392606,2.574165618,-0.550626139,2.020255807,0.11276355,-0.401540622,0.745302001,1.049509811,0.162099816,-0.053871999,0.215683304,-0.159896951,-0.167636334,0.007956357,-0.146473546,0.085910568,0.081705355,0.012791958,-0.017719026,-0.012091351,8.11e-05,0.002488994,-0.000150827,-0.000281052,9.8e-05,4.15e-05,-1.36e-07,3.19e-17,0.7,0.3,8,48,0.05,0.02,0.00066,600,16,2,14,10,10,0.5934896172914683,148.5902696871199,691.0,30.0,0.9596662030598053,0.9938257205944288,0.006174279403406984,0.9959941852910611,0.9919883705821222,1,0,0.9989985463227653,0.9979970926455306,full_param_grid_football_a0.7_T08_h048_rho0.050_lr0.02_lam0.000660_bs16_ep600,False,football_score.xlsx,0.6271809839478327,89.0
football,-0.683771927,0.050963675,-1.115338092,-0.316199681,-1.089199103,1.174524898,0.919392606,2.574165618,-0.550626139,2.020255807,0.11276355,-0.401540622,0.745302001,1.049509811,0.162099816,-0.053871999,0.215683304,-0.159896951,-0.167636334,0.007956357,-0.146473546,0.085910568,0.081705355,0.012791958,-0.017719026,-0.012091351,8.11e-05,0.002488994,-0.000150827,-0.000281052,9.8e-05,4.15e-05,-1.36e-07,3.19e-17,0.7,0.3,8,16,0.05,0.02,0.0001,600,16,2,14,10,9,0.5915189917209709,148.182368657086,648.0,73.0,0.8998609179415855,0.989560744943099,0.01043925505473677,0.9918239057432969,0.9836478114865939,0,0,0.9918239057432969,0.9836478114865939,full_param_grid_football_a0.7_T08_h016_rho0.050_lr0.02_lam0.000100_bs16_ep600,False,football_score.xlsx,0.6262407189419715,90.0
football,-0.683771927,0.050963675,-1.115338092,-0.316199681,-1.089199103,1.174524898,0.919392606,2.574165618,-0.550626139,2.020255807,0.11276355,-0.401540622,0.745302001,1.049509811,0.162099816,-0.053871999,0.215683304,-0.159896951,-0.167636334,0.007956357,-0.146473546,0.085910568,0.081705355,0.012791958,-0.017719026,-0.012091351,8.11e-05,0.002488994,-0.000150827,-0.000281052,9.8e-05,4.15e-05,-1.36e-07,3.19e-17,0.7,0.3,6,16,0.05,0.02,0.00033,600,16,2,14,10,8,0.5773387373625742,107.8049548468553,243.0,478.0,0.3365785813630042,0.9588707749794195,0.04112922501841621,0.1233526988852444,-0.7532946022295112,0,0,0.1233526988852444,-0.7532946022295112,full_param_grid_football_a0.7_T06_h016_rho0.050_lr0.02_lam0.000330_bs16_ep600,False,football_score.xlsx,0.6261140689885812,91.0
football,-0.683771927,0.050963675,-1.115338092,-0.316199681,-1.089199103,1.174524898,0.919392606,2.574165618,-0.550626139,2.020255807,0.11276355,-0.401540622,0.745302001,1.049509811,0.162099816,-0.053871999,0.215683304,-0.159896951,-0.167636334,0.007956357,-0.146473546,0.085910568,0.081705355,0.012791958,-0.017719026,-0.012091351,8.11e-05,0.002488994,-0.000150827,-0.000281052,9.8e-05,4.15e-05,-1.36e-07,3.19e-17,0.9,0.09999999999999998,8,32,0.05,0.01,0.0001,600,16,2,14,10,12,0.5900021023554306,151.157465509139,586.5,134.5,0.8143254520166898,0.986277779215542,0.01372222078229371,0.9775092891999483,0.9550185783998966,0,0,0.9775092891999483,0.9550185783998966,full_param_grid_football_a0.9_T08_h032_rho0.050_lr0.01_lam0.000100_bs16_ep600,False,football_score.xlsx,0.6256383821974888,92.0
football,-0.683771927,0.050963675,-1.115338092,-0.316199681,-1.089199103,1.174524898,0.919392606,2.574165618,-0.550626139,2.020255807,0.11276355,-0.401540622,0.745302001,1.049509811,0.162099816,-0.053871999,0.215683304,-0.159896951,-0.167636334,0.007956357,-0.146473546,0.085910568,0.081705355,0.012791958,-0.017719026,-0.012091351,8.11e-05,0.002488994,-0.000150827,-0.000281052,9.8e-05,4.15e-05,-1.36e-07,3.19e-17,0.7,0.3,6,16,0.05,0.02,0.0001,600,32,2,14,10,10,0.5919900257871133,56.81529425177723,653.0,68.0,0.9068150208623088,0.9905801921953425,0.009419807802493232,0.9924735751815429,0.9849471503630858,0,0,0.9924735751815429,0.9849471503630858,full_param_grid_football_a0.7_T06_h016_rho0.050_lr0.02_lam0.000100_bs32_ep600,False,football_score.xlsx,0.6256243594692372,93.0
football,-0.683771927,0.050963675,-1.115338092,-0.316199681,-1.089199103,1.174524898,0.919392606,2.574165618,-0.550626139,2.020255807,0.11276355,-0.401540622,0.745302001,1.049509811,0.162099816,-0.053871999,0.215683304,-0.159896951,-0.167636334,0.007956357,-0.146473546,0.085910568,0.081705355,0.012791958,-0.017719026,-0.012091351,8.11e-05,0.002488994,-0.000150827,-0.000281052,9.8e-05,4.15e-05,-1.36e-07,3.19e-17,0.7,0.3,8,32,0.05,0.02,0.00033,600,16,2,14,10,10,0.594274674068371,147.2971034911461,700.0,21.0,0.972183588317107,0.9955247993481648,0.004475200649670875,0.9965509555795737,0.9931019111591475,1,0,0.9991377388948934,0.9982754777897869,full_param_grid_football_a0.7_T08_h032_rho0.050_lr0.02_lam0.000330_bs16_ep600,False,football_score.xlsx,0.6230114760943305,94.0
